"Label (Grouping)","SEX AND AGE","Total population","Male","Female","Sex ratio (males per 100 females)","Two or more races","One race","White","Black or African American","American Indian and Alaska Native","Asian","Native Hawaiian and Other Pacific Islander","Some other race","Two or more races"
"Autauga County, Alabama","","","","","","","","","","","","","","",""
"Live Oak County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","12,175","6,656","5,519","120.6","12,046","129","12,046","11,423","249","34","173","0","167","129"
"    Percent","","12,175","54.7%","45.3%","(X)","98.9%","1.1%","98.9%","93.8%","2.0%","0.3%","1.4%","0.0%","1.4%","1.1%"
"Llano County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","21,452","10,558","10,894","96.9","20,641","811","20,641","19,666","123","209","22","0","621","811"
"    Percent","","21,452","49.2%","50.8%","(X)","96.2%","3.8%","96.2%","91.7%","0.6%","1.0%","0.1%","0.0%","2.9%","3.8%"
"Loving County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","117","83","34","244.1","117","0","117","117","0","0","0","0","0","0"
"    Percent","","117","70.9%","29.1%","(X)","100.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%"
"Lubbock County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","308,392","151,902","156,490","97.1","289,469","18,923","289,469","240,194","22,261","2,527","7,021","334","17,132","18,923"
"    Percent","","308,392","49.3%","50.7%","(X)","93.9%","6.1%","93.9%","77.9%","7.2%","0.8%","2.3%","0.1%","5.6%","6.1%"
"Lynn County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","5,886","3,029","2,857","106.0","5,208","678","5,208","4,907","54","18","31","20","178","678"
"    Percent","","5,886","51.5%","48.5%","(X)","88.5%","11.5%","88.5%","83.4%","0.9%","0.3%","0.5%","0.3%","3.0%","11.5%"
"McCulloch County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","7,970","4,168","3,802","109.6","7,559","411","7,559","6,432","84","29","70","0","944","411"
"    Percent","","7,970","52.3%","47.7%","(X)","94.8%","5.2%","94.8%","80.7%","1.1%","0.4%","0.9%","0.0%","11.8%","5.2%"
"McLennan County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","254,045","123,984","130,061","95.3","238,998","15,047","238,998","190,231","36,542","960","4,236","150","6,879","15,047"
"    Percent","","254,045","48.8%","51.2%","(X)","94.1%","5.9%","94.1%","74.9%","14.4%","0.4%","1.7%","0.1%","2.7%","5.9%"
"McMullen County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","724","334","390","85.6","662","62","662","643","0","0","0","0","19","62"
"    Percent","","724","46.1%","53.9%","(X)","91.4%","8.6%","91.4%","88.8%","0.0%","0.0%","0.0%","0.0%","2.6%","8.6%"
"Madison County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","14,329","8,181","6,148","133.1","13,433","896","13,433","10,249","1,965","60","576","0","583","896"
"    Percent","","14,329","57.1%","42.9%","(X)","93.7%","6.3%","93.7%","71.5%","13.7%","0.4%","4.0%","0.0%","4.1%","6.3%"
"Marion County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","9,987","4,828","5,159","93.6","9,804","183","9,804","7,204","2,259","21","28","40","252","183"
"    Percent","","9,987","48.3%","51.7%","(X)","98.2%","1.8%","98.2%","72.1%","22.6%","0.2%","0.3%","0.4%","2.5%","1.8%"
"Martin County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","5,676","2,903","2,773","104.7","5,619","57","5,619","4,726","28","172","3","8","682","57"
"    Percent","","5,676","51.1%","48.9%","(X)","99.0%","1.0%","99.0%","83.3%","0.5%","3.0%","0.1%","0.1%","12.0%","1.0%"
"Mason County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","4,248","2,089","2,159","96.8","4,072","176","4,072","3,764","1","90","58","0","159","176"
"    Percent","","4,248","49.2%","50.8%","(X)","95.9%","4.1%","95.9%","88.6%","0.0%","2.1%","1.4%","0.0%","3.7%","4.1%"
"Matagorda County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","36,791","18,375","18,416","99.8","35,072","1,719","35,072","23,322","3,842","98","703","173","6,934","1,719"
"    Percent","","36,791","49.9%","50.1%","(X)","95.3%","4.7%","95.3%","63.4%","10.4%","0.3%","1.9%","0.5%","18.8%","4.7%"
"Maverick County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","58,098","28,875","29,223","98.8","51,348","6,750","51,348","47,063","372","1,105","29","0","2,779","6,750"
"    Percent","","58,098","49.7%","50.3%","(X)","88.4%","11.6%","88.4%","81.0%","0.6%","1.9%","0.0%","0.0%","4.8%","11.6%"
"Medina County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","50,869","26,272","24,597","106.8","46,044","4,825","46,044","42,390","1,145","359","369","0","1,781","4,825"
"    Percent","","50,869","51.6%","48.4%","(X)","90.5%","9.5%","90.5%","83.3%","2.3%","0.7%","0.7%","0.0%","3.5%","9.5%"
"Menard County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","2,108","1,159","949","122.1","1,947","161","1,947","1,668","2","3","0","0","274","161"
"    Percent","","2,108","55.0%","45.0%","(X)","92.4%","7.6%","92.4%","79.1%","0.1%","0.1%","0.0%","0.0%","13.0%","7.6%"
"Midland County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","171,238","86,543","84,695","102.2","160,296","10,942","160,296","132,565","11,193","1,051","3,569","57","11,861","10,942"
"    Percent","","171,238","50.5%","49.5%","(X)","93.6%","6.4%","93.6%","77.4%","6.5%","0.6%","2.1%","0.0%","6.9%","6.4%"
"Milam County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","24,797","12,140","12,657","95.9","24,174","623","24,174","20,860","2,519","98","151","43","503","623"
"    Percent","","24,797","49.0%","51.0%","(X)","97.5%","2.5%","97.5%","84.1%","10.2%","0.4%","0.6%","0.2%","2.0%","2.5%"
"Mills County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","4,877","2,431","2,446","99.4","4,633","244","4,633","4,525","23","4","6","0","75","244"
"    Percent","","4,877","49.8%","50.2%","(X)","95.0%","5.0%","95.0%","92.8%","0.5%","0.1%","0.1%","0.0%","1.5%","5.0%"
"Mitchell County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","8,256","5,005","3,251","154.0","7,602","654","7,602","6,236","829","90","56","0","391","654"
"    Percent","","8,256","60.6%","39.4%","(X)","92.1%","7.9%","92.1%","75.5%","10.0%","1.1%","0.7%","0.0%","4.7%","7.9%"
"Montague County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","19,640","9,465","10,175","93.0","19,001","639","19,001","18,264","150","76","0","0","511","639"
"    Percent","","19,640","48.2%","51.8%","(X)","96.7%","3.3%","96.7%","93.0%","0.8%","0.4%","0.0%","0.0%","2.6%","3.3%"
"Montgomery County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","590,188","292,126","298,062","98.0","554,553","35,635","554,553","485,821","30,585","2,551","17,715","182","17,699","35,635"
"    Percent","","590,188","49.5%","50.5%","(X)","94.0%","6.0%","94.0%","82.3%","5.2%","0.4%","3.0%","0.0%","3.0%","6.0%"
"Moore County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","21,169","11,165","10,004","111.6","20,234","935","20,234","15,951","814","75","1,335","0","2,059","935"
"    Percent","","21,169","52.7%","47.3%","(X)","95.6%","4.4%","95.6%","75.4%","3.8%","0.4%","6.3%","0.0%","9.7%","4.4%"
"Morris County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","12,357","5,980","6,377","93.8","12,108","249","12,108","8,672","2,905","25","15","7","484","249"
"    Percent","","12,357","48.4%","51.6%","(X)","98.0%","2.0%","98.0%","70.2%","23.5%","0.2%","0.1%","0.1%","3.9%","2.0%"
"Motley County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","1,362","707","655","107.9","1,297","65","1,297","1,193","10","0","0","0","94","65"
"    Percent","","1,362","51.9%","48.1%","(X)","95.2%","4.8%","95.2%","87.6%","0.7%","0.0%","0.0%","0.0%","6.9%","4.8%"
"Nacogdoches County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","65,080","31,186","33,894","92.0","62,519","2,561","62,519","47,763","11,789","678","904","14","1,371","2,561"
"    Percent","","65,080","47.9%","52.1%","(X)","96.1%","3.9%","96.1%","73.4%","18.1%","1.0%","1.4%","0.0%","2.1%","3.9%"
"Navarro County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","49,475","24,288","25,187","96.4","47,671","1,804","47,671","36,010","5,853","294","318","804","4,392","1,804"
"    Percent","","49,475","49.1%","50.9%","(X)","96.4%","3.6%","96.4%","72.8%","11.8%","0.6%","0.6%","1.6%","8.9%","3.6%"
"Newton County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","13,788","7,098","6,690","106.1","13,463","325","13,463","10,375","2,918","37","83","0","50","325"
"    Percent","","13,788","51.5%","48.5%","(X)","97.6%","2.4%","97.6%","75.2%","21.2%","0.3%","0.6%","0.0%","0.4%","2.4%"
"Nolan County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","14,901","7,670","7,231","106.1","14,472","429","14,472","12,777","827","95","25","0","748","429"
"    Percent","","14,901","51.5%","48.5%","(X)","97.1%","2.9%","97.1%","85.7%","5.5%","0.6%","0.2%","0.0%","5.0%","2.9%"
"Nueces County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","362,151","178,924","183,227","97.7","329,549","32,602","329,549","298,070","13,525","1,271","7,556","311","8,816","32,602"
"    Percent","","362,151","49.4%","50.6%","(X)","91.0%","9.0%","91.0%","82.3%","3.7%","0.4%","2.1%","0.1%","2.4%","9.0%"
"Ochiltree County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","9,907","4,886","5,021","97.3","9,161","746","9,161","8,019","119","76","23","0","924","746"
"    Percent","","9,907","49.3%","50.7%","(X)","92.5%","7.5%","92.5%","80.9%","1.2%","0.8%","0.2%","0.0%","9.3%","7.5%"
"Oldham County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","2,110","1,208","902","133.9","2,077","33","2,077","1,964","87","4","20","0","2","33"
"    Percent","","2,110","57.3%","42.7%","(X)","98.4%","1.6%","98.4%","93.1%","4.1%","0.2%","0.9%","0.0%","0.1%","1.6%"
"Orange County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","83,776","41,486","42,290","98.1","81,085","2,691","81,085","71,727","7,280","215","997","0","866","2,691"
"    Percent","","83,776","49.5%","50.5%","(X)","96.8%","3.2%","96.8%","85.6%","8.7%","0.3%","1.2%","0.0%","1.0%","3.2%"
"Palo Pinto County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","28,792","14,080","14,712","95.7","27,701","1,091","27,701","26,219","686","146","245","5","400","1,091"
"    Percent","","28,792","48.9%","51.1%","(X)","96.2%","3.8%","96.2%","91.1%","2.4%","0.5%","0.9%","0.0%","1.4%","3.8%"
"Panola County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","23,186","11,361","11,825","96.1","22,723","463","22,723","18,560","3,748","32","126","0","257","463"
"    Percent","","23,186","49.0%","51.0%","(X)","98.0%","2.0%","98.0%","80.0%","16.2%","0.1%","0.5%","0.0%","1.1%","2.0%"
"Parker County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","138,447","69,004","69,443","99.4","132,925","5,522","132,925","127,163","1,989","1,019","739","48","1,967","5,522"
"    Percent","","138,447","49.8%","50.2%","(X)","96.0%","4.0%","96.0%","91.8%","1.4%","0.7%","0.5%","0.0%","1.4%","4.0%"
"Parmer County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","9,639","4,883","4,756","102.7","8,739","900","8,739","8,083","85","23","61","0","487","900"
"    Percent","","9,639","50.7%","49.3%","(X)","90.7%","9.3%","90.7%","83.9%","0.9%","0.2%","0.6%","0.0%","5.1%","9.3%"
"Pecos County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","15,725","8,921","6,804","131.1","14,510","1,215","14,510","12,458","556","118","113","25","1,240","1,215"
"    Percent","","15,725","56.7%","43.3%","(X)","92.3%","7.7%","92.3%","79.2%","3.5%","0.8%","0.7%","0.2%","7.9%","7.7%"
"Polk County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","50,155","26,963","23,192","116.3","48,302","1,853","48,302","41,236","4,780","811","391","22","1,062","1,853"
"    Percent","","50,155","53.8%","46.2%","(X)","96.3%","3.7%","96.3%","82.2%","9.5%","1.6%","0.8%","0.0%","2.1%","3.7%"
"Potter County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","118,323","60,963","57,360","106.3","111,691","6,632","111,691","89,511","12,081","846","6,083","93","3,077","6,632"
"    Percent","","118,323","51.5%","48.5%","(X)","94.4%","5.6%","94.4%","75.6%","10.2%","0.7%","5.1%","0.1%","2.6%","5.6%"
"Presidio County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","6,808","3,351","3,457","96.9","5,947","861","5,947","5,314","0","161","137","0","335","861"
"    Percent","","6,808","49.2%","50.8%","(X)","87.4%","12.6%","87.4%","78.1%","0.0%","2.4%","2.0%","0.0%","4.9%","12.6%"
"Rains County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","12,001","6,088","5,913","103.0","11,845","156","11,845","10,847","335","162","43","0","458","156"
"    Percent","","12,001","50.7%","49.3%","(X)","98.7%","1.3%","98.7%","90.4%","2.8%","1.3%","0.4%","0.0%","3.8%","1.3%"
"Randall County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","136,005","66,763","69,242","96.4","129,451","6,554","129,451","117,811","3,889","1,116","2,655","276","3,704","6,554"
"    Percent","","136,005","49.1%","50.9%","(X)","95.2%","4.8%","95.2%","86.6%","2.9%","0.8%","2.0%","0.2%","2.7%","4.8%"
"Reagan County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","3,766","2,061","1,705","120.9","3,628","138","3,628","1,811","41","0","41","0","1,735","138"
"    Percent","","3,766","54.7%","45.3%","(X)","96.3%","3.7%","96.3%","48.1%","1.1%","0.0%","1.1%","0.0%","46.1%","3.7%"
"Real County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","3,429","1,540","1,889","81.5","3,404","25","3,404","3,255","40","0","2","0","107","25"
"    Percent","","3,429","44.9%","55.1%","(X)","99.3%","0.7%","99.3%","94.9%","1.2%","0.0%","0.1%","0.0%","3.1%","0.7%"
"Red River County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","12,115","5,730","6,385","89.7","11,846","269","11,846","9,475","1,942","216","11","0","202","269"
"    Percent","","12,115","47.3%","52.7%","(X)","97.8%","2.2%","97.8%","78.2%","16.0%","1.8%","0.1%","0.0%","1.7%","2.2%"
"Reeves County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","15,546","9,558","5,988","159.6","14,704","842","14,704","12,113","328","10","182","14","2,057","842"
"    Percent","","15,546","61.5%","38.5%","(X)","94.6%","5.4%","94.6%","77.9%","2.1%","0.1%","1.2%","0.1%","13.2%","5.4%"
"Refugio County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","7,015","3,367","3,648","92.3","6,449","566","6,449","5,634","410","14","13","0","378","566"
"    Percent","","7,015","48.0%","52.0%","(X)","91.9%","8.1%","91.9%","80.3%","5.8%","0.2%","0.2%","0.0%","5.4%","8.1%"
"Roberts County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","784","400","384","104.2","759","25","759","758","0","1","0","0","0","25"
"    Percent","","784","51.0%","49.0%","(X)","96.8%","3.2%","96.8%","96.7%","0.0%","0.1%","0.0%","0.0%","0.0%","3.2%"
"Robertson County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","17,094","8,337","8,757","95.2","16,546","548","16,546","12,615","3,456","24","87","18","346","548"
"    Percent","","17,094","48.8%","51.2%","(X)","96.8%","3.2%","96.8%","73.8%","20.2%","0.1%","0.5%","0.1%","2.0%","3.2%"
"Rockwall County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","101,175","49,891","51,284","97.3","94,937","6,238","94,937","80,949","6,790","879","2,938","49","3,332","6,238"
"    Percent","","101,175","49.3%","50.7%","(X)","93.8%","6.2%","93.8%","80.0%","6.7%","0.9%","2.9%","0.0%","3.3%","6.2%"
"Runnels County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","10,280","5,188","5,092","101.9","9,436","844","9,436","8,855","251","5","7","0","318","844"
"    Percent","","10,280","50.5%","49.5%","(X)","91.8%","8.2%","91.8%","86.1%","2.4%","0.0%","0.1%","0.0%","3.1%","8.2%"
"Rusk County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","53,988","28,816","25,172","114.5","51,196","2,792","51,196","41,091","8,831","82","293","29","870","2,792"
"    Percent","","53,988","53.4%","46.6%","(X)","94.8%","5.2%","94.8%","76.1%","16.4%","0.2%","0.5%","0.1%","1.6%","5.2%"
"Sabine County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","10,470","4,999","5,471","91.4","10,182","288","10,182","9,214","574","61","24","28","281","288"
"    Percent","","10,470","47.7%","52.3%","(X)","97.2%","2.8%","97.2%","88.0%","5.5%","0.6%","0.2%","0.3%","2.7%","2.8%"
"San Augustine County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","8,260","4,098","4,162","98.5","8,187","73","8,187","5,921","1,812","48","9","0","397","73"
"    Percent","","8,260","49.6%","50.4%","(X)","99.1%","0.9%","99.1%","71.7%","21.9%","0.6%","0.1%","0.0%","4.8%","0.9%"
"San Jacinto County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","28,574","14,063","14,511","96.9","27,355","1,219","27,355","24,163","2,686","125","42","12","327","1,219"
"    Percent","","28,574","49.2%","50.8%","(X)","95.7%","4.3%","95.7%","84.6%","9.4%","0.4%","0.1%","0.0%","1.1%","4.3%"
"San Patricio County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","66,969","33,906","33,063","102.5","62,329","4,640","62,329","58,611","1,106","139","580","71","1,822","4,640"
"    Percent","","66,969","50.6%","49.4%","(X)","93.1%","6.9%","93.1%","87.5%","1.7%","0.2%","0.9%","0.1%","2.7%","6.9%"
"San Saba County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","6,004","3,042","2,962","102.7","5,569","435","5,569","4,882","90","0","7","0","590","435"
"    Percent","","6,004","50.7%","49.3%","(X)","92.8%","7.2%","92.8%","81.3%","1.5%","0.0%","0.1%","0.0%","9.8%","7.2%"
"Schleicher County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","2,898","1,476","1,422","103.8","2,857","41","2,857","1,756","45","1","0","25","1,030","41"
"    Percent","","2,898","50.9%","49.1%","(X)","98.6%","1.4%","98.6%","60.6%","1.6%","0.0%","0.0%","0.9%","35.5%","1.4%"
"Scurry County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","16,918","9,350","7,568","123.5","16,117","801","16,117","14,102","659","30","139","0","1,187","801"
"    Percent","","16,918","55.3%","44.7%","(X)","95.3%","4.7%","95.3%","83.4%","3.9%","0.2%","0.8%","0.0%","7.0%","4.7%"
"Shackelford County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","3,291","1,704","1,587","107.4","3,203","88","3,203","3,128","7","4","14","0","50","88"
"    Percent","","3,291","51.8%","48.2%","(X)","97.3%","2.7%","97.3%","95.0%","0.2%","0.1%","0.4%","0.0%","1.5%","2.7%"
"Shelby County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","25,263","12,458","12,805","97.3","24,816","447","24,816","19,218","4,709","218","113","0","558","447"
"    Percent","","25,263","49.3%","50.7%","(X)","98.2%","1.8%","98.2%","76.1%","18.6%","0.9%","0.4%","0.0%","2.2%","1.8%"
"Sherman County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","3,046","1,590","1,456","109.2","2,850","196","2,850","2,539","15","0","35","0","261","196"
"    Percent","","3,046","52.2%","47.8%","(X)","93.6%","6.4%","93.6%","83.4%","0.5%","0.0%","1.1%","0.0%","8.6%","6.4%"
"Smith County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","230,184","111,102","119,082","93.3","222,646","7,538","222,646","172,553","39,343","837","3,773","185","5,955","7,538"
"    Percent","","230,184","48.3%","51.7%","(X)","96.7%","3.3%","96.7%","75.0%","17.1%","0.4%","1.6%","0.1%","2.6%","3.3%"
"Somervell County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","8,958","4,514","4,444","101.6","8,864","94","8,864","8,081","103","0","57","0","623","94"
"    Percent","","8,958","50.4%","49.6%","(X)","99.0%","1.0%","99.0%","90.2%","1.1%","0.0%","0.6%","0.0%","7.0%","1.0%"
"Starr County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","64,032","31,186","32,846","94.9","56,781","7,251","56,781","53,487","57","42","5","0","3,190","7,251"
"    Percent","","64,032","48.7%","51.3%","(X)","88.7%","11.3%","88.7%","83.5%","0.1%","0.1%","0.0%","0.0%","5.0%","11.3%"
"Stephens County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","9,358","4,889","4,469","109.4","8,945","413","8,945","8,467","280","26","42","0","130","413"
"    Percent","","9,358","52.2%","47.8%","(X)","95.6%","4.4%","95.6%","90.5%","3.0%","0.3%","0.4%","0.0%","1.4%","4.4%"
"Sterling County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","1,274","631","643","98.1","1,164","110","1,164","1,055","0","0","0","0","109","110"
"    Percent","","1,274","49.5%","50.5%","(X)","91.4%","8.6%","91.4%","82.8%","0.0%","0.0%","0.0%","0.0%","8.6%","8.6%"
"Stonewall County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","1,412","666","746","89.3","1,381","31","1,381","1,278","25","27","0","0","51","31"
"    Percent","","1,412","47.2%","52.8%","(X)","97.8%","2.2%","97.8%","90.5%","1.8%","1.9%","0.0%","0.0%","3.6%","2.2%"
"Sutton County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","3,793","1,988","1,805","110.1","3,697","96","3,697","2,147","2","15","0","4","1,529","96"
"    Percent","","3,793","52.4%","47.6%","(X)","97.5%","2.5%","97.5%","56.6%","0.1%","0.4%","0.0%","0.1%","40.3%","2.5%"
"Swisher County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","7,403","4,012","3,391","118.3","7,032","371","7,032","6,233","516","163","7","4","109","371"
"    Percent","","7,403","54.2%","45.8%","(X)","95.0%","5.0%","95.0%","84.2%","7.0%","2.2%","0.1%","0.1%","1.5%","5.0%"
"Tarrant County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","2,077,153","1,015,480","1,061,673","95.6","1,952,088","125,065","1,952,088","1,316,916","345,026","10,194","116,114","4,114","159,724","125,065"
"    Percent","","2,077,153","48.9%","51.1%","(X)","94.0%","6.0%","94.0%","63.4%","16.6%","0.5%","5.6%","0.2%","7.7%","6.0%"
"Taylor County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","137,521","67,038","70,483","95.1","131,132","6,389","131,132","103,411","10,775","941","3,263","50","12,692","6,389"
"    Percent","","137,521","48.7%","51.3%","(X)","95.4%","4.6%","95.4%","75.2%","7.8%","0.7%","2.4%","0.0%","9.2%","4.6%"
"Terrell County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","903","475","428","111.0","833","70","833","744","14","0","0","0","75","70"
"    Percent","","903","52.6%","47.4%","(X)","92.2%","7.8%","92.2%","82.4%","1.6%","0.0%","0.0%","0.0%","8.3%","7.8%"
"Terry County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","12,408","6,582","5,826","113.0","11,787","621","11,787","11,067","315","17","2","0","386","621"
"    Percent","","12,408","53.0%","47.0%","(X)","95.0%","5.0%","95.0%","89.2%","2.5%","0.1%","0.0%","0.0%","3.1%","5.0%"
"Throckmorton County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","1,500","691","809","85.4","1,429","71","1,429","1,409","16","0","0","0","4","71"
"    Percent","","1,500","46.1%","53.9%","(X)","95.3%","4.7%","95.3%","93.9%","1.1%","0.0%","0.0%","0.0%","0.3%","4.7%"
"Titus County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","32,709","16,113","16,596","97.1","30,755","1,954","30,755","23,028","3,008","92","324","0","4,303","1,954"
"    Percent","","32,709","49.3%","50.7%","(X)","94.0%","6.0%","94.0%","70.4%","9.2%","0.3%","1.0%","0.0%","13.2%","6.0%"
"Tom Green County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","118,645","59,249","59,396","99.8","109,909","8,736","109,909","96,174","4,989","446","1,578","25","6,697","8,736"
"    Percent","","118,645","49.9%","50.1%","(X)","92.6%","7.4%","92.6%","81.1%","4.2%","0.4%","1.3%","0.0%","5.6%","7.4%"
"Travis County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","1,250,884","631,786","619,098","102.0","1,167,117","83,767","1,167,117","866,831","103,692","7,729","85,106","704","103,055","83,767"
"    Percent","","1,250,884","50.5%","49.5%","(X)","93.3%","6.7%","93.3%","69.3%","8.3%","0.6%","6.8%","0.1%","8.2%","6.7%"
"Trinity County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","14,689","7,285","7,404","98.4","14,199","490","14,199","12,542","1,269","23","16","0","349","490"
"    Percent","","14,689","49.6%","50.4%","(X)","96.7%","3.3%","96.7%","85.4%","8.6%","0.2%","0.1%","0.0%","2.4%","3.3%"
"Tyler County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","21,524","11,706","9,818","119.2","20,750","774","20,750","17,983","2,255","25","91","0","396","774"
"    Percent","","21,524","54.4%","45.6%","(X)","96.4%","3.6%","96.4%","83.5%","10.5%","0.1%","0.4%","0.0%","1.8%","3.6%"
"Upshur County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","41,386","20,363","21,023","96.9","39,931","1,455","39,931","35,201","3,340","155","165","0","1,070","1,455"
"    Percent","","41,386","49.2%","50.8%","(X)","96.5%","3.5%","96.5%","85.1%","8.1%","0.4%","0.4%","0.0%","2.6%","3.5%"
"Upton County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","3,651","1,802","1,849","97.5","3,585","66","3,585","1,679","258","14","31","0","1,603","66"
"    Percent","","3,651","49.4%","50.6%","(X)","98.2%","1.8%","98.2%","46.0%","7.1%","0.4%","0.8%","0.0%","43.9%","1.8%"
"Uvalde County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","26,899","13,085","13,814","94.7","25,737","1,162","25,737","23,940","161","128","222","25","1,261","1,162"
"    Percent","","26,899","48.6%","51.4%","(X)","95.7%","4.3%","95.7%","89.0%","0.6%","0.5%","0.8%","0.1%","4.7%","4.3%"
"Val Verde County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","49,018","24,955","24,063","103.7","45,152","3,866","45,152","41,308","656","155","346","5","2,682","3,866"
"    Percent","","49,018","50.9%","49.1%","(X)","92.1%","7.9%","92.1%","84.3%","1.3%","0.3%","0.7%","0.0%","5.5%","7.9%"
"Van Zandt County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","55,970","27,237","28,733","94.8","54,652","1,318","54,652","51,677","1,608","427","234","6","700","1,318"
"    Percent","","55,970","48.7%","51.3%","(X)","97.6%","2.4%","97.6%","92.3%","2.9%","0.8%","0.4%","0.0%","1.3%","2.4%"
"Victoria County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","92,044","45,144","46,900","96.3","85,332","6,712","85,332","75,571","5,456","323","1,084","93","2,805","6,712"
"    Percent","","92,044","49.0%","51.0%","(X)","92.7%","7.3%","92.7%","82.1%","5.9%","0.4%","1.2%","0.1%","3.0%","7.3%"
"Walker County, Texas","","","","","","","","","","","","","","",""
"    Estimate","","72,295","42,269","30,026","140.8","69,697","2,598","69,697","51,096","16,686","183","923","182","627","2,598"
"    Percent","","72,295","58.5%","41.5%","(X)","96.4%","3.6%","96.4%","70.7%","23.1%","0.3%","1.3%","0.3%","0.9%","3.6%"
"Waller County, Texas","","","","","","","","","","","","","","",""
